,name,area,address,latitude,longitude
869,커피DNA,외대,서울특별시 동대문구 이문동 264-173,37.599,127.058
876,커피It수다,사당역,서울특별시 서초구 방배동 451-32,37.479141,126.983841
881,커피N줄리엣,일동,경기도 안산시 상록구 일동 654-3,37.30530200000001,126.865949
883,커피U,상인동,대구광역시 달서구 상인동,35.812148,128.546849
890,커피가 예쁘다,무거동,울산시 남구 무거동 619-13,35.542738,129.26033600000002
892,커피가가,관양동,경기도 안양시 동안구 관양동 1450-11,37.402866,126.961255
896,커피가게,상주,경상북도 상주시 서성동 127-3,36.41786,128.16006000000002
897,커피가게 동경,망원동,서울특별시 마포구 망원동 410-1,37.555948,126.903567
898,커피가게 마실,여주,경기도 여주,37.196497,127.55061
899,커피가게 마실,강동면,경기도 여주,37.196497,127.55061
900,커피가게 쉬고가게,표선해수욕장,제주특별자치도 서귀포시 표선면 표선리 40-71,33.325025,126.842156
901,커피가게by김진욱,이의동,경기도 수원시 영통구 이의동 1344,37.287015,127.052853
903,커피가게래,가좌동,경기도 고양시 일산서구 가좌동 1090,37.685572,126.718632
904,커피가능성,마평동,경기도 용인시 처인구 마평동 717-9,37.237578000000006,127.210691
907,커피가맛있는집,정자동,경기도 성남시 분당구 정자동 238-2,37.359269,127.125005
912,커피가사랑한남자,부산대,부산광역시 금정구 장전3동 416-12,35.231575,129.08713
917,커피가예쁘다,무거동,울산광역시 남구 무거동 1528-2 서울산무거KT 1층,35.548641,129.26111
918,커피가온,평택동,경기도 평택시 평택동 152-2,36.989591,127.084317
920,커피가이,매향동,경기도 수원시 팔달구 매향동 25-2,37.283486,127.019898
924,커피가있는풍경,청주,충청북도 청주시 상당구 명암동 78,36.650494,127.514353
926,커피가좋아서,수원,경기도 수원시 팔달구 화서동 721-3,37.286563,126.979228
929,커피감각,연남동,서울특별시 마포구 연남동 257-20,37.562262,126.922981
931,커피갤러리,평거동,경상남도 진주시 평거동 771-6,35.17301,128.064352
933,커피거래소,풍동,경기도 고양시 일산동구 풍동 1245-3,37.673202,126.799218
935,커피게이트,월암동,경기도 의왕시 월암동 425-18,37.315275,126.958871
938,커피계절,금호동,광주광역시 서구 금호동 841-4,35.123771000000005,126.861242
939,커피고,사파동,경상남도 창원시 성산구 사파동 49-10,35.226419,128.70082
940,커피고래,사동,경상북도 경산시 사동 565-9,35.81732,128.757773
943,커피고코로,장유,경상남도 김해시 475-12,35.175143,128.80227
945,커피골목,방학동,서울특별시 도봉구 방학동 669-6,37.661806,127.033101
947,커피곰 여행자,제주,제주특별자치도 제주시 구좌읍 하도리 1424,33.518451,126.883725
952,커피공감,목동동,경기도 파주시 목동동 939-4,37.727724,126.73426
953,커피공감,구미,경상북도 구미시 인의동 559-13,36.10508,128.421479
957,커피공방,풍암동,광주광역시 서구 풍암동 902,35.121555,126.86372
959,커피공방,남포동,부산광역시 중구 광복동3가,35.10076,129.031158
961,커피공방,양촌읍,경기도 김포시 양촌읍 석모리 755-3,37.657209,126.646831
965,커피공방,원종동,경기도 부천시 원종동 299,37.528526,126.808947
966,커피공방,문산읍,경기도 파주시 문산읍 문산리 10-93,37.856904,126.783084
967,커피공방 공유,상동동,경상남도 거제시 상동동 474-28,34.877075,128.627397
968,커피공방 카페지기,상봉1동,서울특별시 중랑구 상봉1동 172-2,37.600316,127.091829
970,커피공방K,양재역,서울특별시 서초구 우면동 7-15,37.46967100000001,127.025533
971,커피공방고흐오솔길,상계역,서울특별시 노원구 중계동 141-18,37.661567,127.074723
972,커피공방이젠,방화동,서울특별시 강서구 방화동 620-50,37.562227,126.808096
973,커피공작소,가락본동,서울특별시 송파구 가락본동 120-16,37.4922,127.125
976,커피공작소,신림동,서울특별시 관악구 신림동 1651-9,37.48325300000001,126.906006
977,커피공작소,석촌호수,서울특별시 송파구 송파동 30-6,37.503231,127.10984
981,커피공장,강구항,경상북도 영덕군 강구면 금진리 665-17,36.3656,129.394
982,커피공장,인천,인천광역시 서구 석남2동 576-4,37.502364,126.672242
984,커피공장 기라로스토,성석동,경기도 고양시 일산동구 성석동 532-3,37.706974,126.807345
986,커피공장103,이촌동,서울특별시 용산구 이촌2동 206-20,37.526184,126.954983
987,커피공장103,평동,서울특별시 평동 43,37.568309,126.965214
988,커피공장103,파주헤이리,경기도 파주시 탄현면 법흥리 1652-26,37.79160200000001,126.697649
989,커피공장2010,덕성여대,서울특별시 도봉구 쌍문동 423-99,37.650605,127.01343
991,커피공주,보람동,세종특별자치시 보람동 627-5,36.478924,127.28841
992,커피공화국,개봉동,서울특별시 구로구 개봉동 134-5,37.500394,126.851374
993,커피광안184,광안리,부산광역시 수영구 광안동 184-13,35.149863,129.113929
994,커피광장,둔산동,대전광역시 서구 둔산동 1141,36.345724,127.380236
995,커피구도,광주,광주광역시 동구 대의동 37,35.149661,126.92091
998,커피구루마,광안,부산광역시 수영구 광안3동 88-33,35.1658,129.116
1001,커피구멍가게,등촌동,서울특별시 강서구 등촌동 639-8,37.558573,126.856166
1007,커피그라운즈,답십리,서울특별시 동대문구 답십리동 36-34,37.57017800000001,127.057859
1010,커피그래머,도척면,경기도 광주 도척면 궁평리 576-1,37.335311,127.316518
1012,커피그래비티,신방동,충청남도 천안시 동남구 신방동 785-43,36.7898,127.122
1013,커피그래피티,선유도,서울특별시 영등포구 양평동6가 10-1,37.541366,126.890809
1014,커피그램,광주,광주광역시 남구 진월동 514-36,35.114458,126.896908
1015,커피그램,백현동,경기도 성남시 분당구 백현동 402,37.378275,127.100958
1016,커피그램,첨단,광주광역시 광산구 쌍암동 694-35,35.21647,126.850342
